scenario,P_laser,P_EUV,eta,CE,pulse_freq,F1,F3,F7,type,droplet_diameter,pulse_width,plasma_temp,F2,F4,F5,F6
sweep,30.0,111.27672502924,0.06182040279402222,0.06,63.0,0.6,0.98,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,108.494806903509,0.060274892724171664,0.06,36.0,0.65,0.98,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,53.377547128184084,0.017792515709394694,0.06,27.0,0.65,0.9,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,68.88559168476762,0.045923727789845076,0.06,72.0,0.65,0.98,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,40.11426583085324,0.014857135492908607,0.06,63.0,0.7,0.95,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,204.38582148227755,0.1135476786012653,0.06,63.0,0.6,0.9,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,70.57697898059894,0.03360808522885664,0.06,54.0,0.65,0.85,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,101.34130315162926,0.048257763405537744,0.06,72.0,0.7,0.85,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,193.62682847900945,0.06454227615966981,0.06,50.0,0.65,0.85,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,126.67662893953658,0.06032220425692218,0.06,27.0,0.7,0.9,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,136.73032964902362,0.05697097068709317,0.06,54.0,0.7,0.85,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,21.911153605087907,0.014607435736725271,0.06,63.0,0.65,0.95,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,358.4862424411375,0.1493692676838073,0.06,72.0,0.65,0.9,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,116.24443596804537,0.06458024220446965,0.06,27.0,0.65,0.98,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,112.36489028250213,0.0535070906107153,0.06,50.0,0.6,0.95,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,92.46025257531603,0.038525105239715016,0.06,36.0,0.6,0.95,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,413.63797204746635,0.13787932401582212,0.06,72.0,0.6,0.85,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,95.5101567401268,0.045481027019108,0.06,45.0,0.6,0.95,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,160.45706332341305,0.08914281295745169,0.06,63.0,0.6,0.95,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,128.76306753383483,0.04769002501253142,0.06,72.0,0.6,0.98,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,89.89191222600166,0.029963970742000554,0.06,45.0,0.7,0.95,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,77.2124214488604,0.0321718422703585,0.06,54.0,0.7,0.85,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,193.03105362215095,0.08042960567589623,0.06,72.0,0.7,0.9,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,26.967573667800497,0.011236489028250207,0.06,45.0,0.7,0.95,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,145.62489780612276,0.05393514733560102,0.06,36.0,0.6,0.95,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,243.96980388355192,0.10165408495147997,0.06,45.0,0.65,0.98,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,59.24980951457688,0.049374841262147404,0.06,36.0,0.65,0.85,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,187.80988804361064,0.1043388266908948,0.06,45.0,0.65,0.95,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,95.38005002506284,0.03532594445372698,0.06,36.0,0.6,0.98,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,80.42960567589624,0.026809868558632082,0.06,27.0,0.7,0.85,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,107.3025562781957,0.03974168751044285,0.06,36.0,0.6,0.98,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,82.33980881069876,0.03920943276699941,0.06,27.0,0.65,0.9,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,168.0404261442832,0.05601347538142774,0.06,27.0,0.65,0.9,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,18.87730156746035,0.008989191222600166,0.06,36.0,0.7,0.95,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,230.64372215882008,0.0768812407196067,0.06,50.0,0.65,0.9,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,136.25721432151835,0.0648843877721516,0.06,36.0,0.6,0.9,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,49.81904398630514,0.04151586998858762,0.06,63.0,0.65,0.9,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,137.93677373416207,0.0656841779686486,0.06,45.0,0.6,0.98,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,124.14309636074583,0.04597892457805401,0.06,27.0,0.7,0.98,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,303.3852037627556,0.11236489028250209,0.06,45.0,0.7,0.95,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,38.353882549760705,0.015980784395733628,0.06,72.0,0.7,0.95,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,8.989191222600166,0.005992794148400111,0.06,27.0,0.7,0.95,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,266.02092077302683,0.0985262669529729,0.06,63.0,0.7,0.85,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,11.070898663623364,0.005271856506487316,0.06,27.0,0.65,0.9,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,124.54760996576286,0.06919311664764603,0.06,63.0,0.65,0.9,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,55.174709493664814,0.026273671187459435,0.06,36.0,0.7,0.98,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,152.0119547274439,0.056300723973127374,0.06,36.0,0.7,0.85,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,38.94685376023399,0.01622785573343083,0.06,63.0,0.7,0.98,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,210.34707460884397,0.07790632392920147,0.06,54.0,0.65,0.95,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,217.15993532491987,0.10340949301186661,0.06,54.0,0.6,0.9,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,105.17353730442196,0.0500826368116295,0.06,72.0,0.65,0.95,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,141.57976175595263,0.047193253918650875,0.06,63.0,0.7,0.95,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,274.4660293689959,0.1306981092233314,0.06,63.0,0.65,0.9,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,129.84387321533575,0.07213548511963097,0.06,50.0,0.65,0.95,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,52.394143126012416,0.04366178593834368,0.06,72.0,0.6,0.95,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,15.932721886272777,0.0066386341192803235,0.06,36.0,0.65,0.85,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,95.51015674012682,0.06367343782675121,0.06,45.0,0.6,0.95,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,423.9113334447237,0.1413037778149079,0.06,72.0,0.6,0.98,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,68.12860716075917,0.0324421938860758,0.06,36.0,0.6,0.9,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,140.2313830725626,0.11685948589380217,0.06,72.0,0.65,0.95,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,40.45136050170075,0.03370946708475062,0.06,45.0,0.7,0.95,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,128.68736908143399,0.10723947423452831,0.06,63.0,0.6,0.85,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,136.73032964902362,0.05697097068709317,0.06,63.0,0.6,0.85,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,311.57483008187194,0.11539808521550812,0.06,72.0,0.7,0.98,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,153.28936611170815,0.06387056921321173,0.06,45.0,0.6,0.9,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,196.04716383499706,0.09335579230237956,0.06,45.0,0.65,0.9,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,33.212695990870095,0.013838623329529207,0.06,63.0,0.65,0.9,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,72.23457232446565,0.048156381549643766,0.06,45.0,0.6,0.95,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,367.38982231876065,0.15307909263281694,0.06,72.0,0.65,0.98,0.8,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,193.74072661340892,0.06458024220446965,0.06,27.0,0.65,0.98,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,253.35325787907317,0.08445108595969106,0.06,63.0,0.6,0.85,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,9.766452117787399,0.006510968078524933,0.06,36.0,0.6,0.85,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,11.260144794625475,0.005361973711726416,0.06,27.0,0.7,0.85,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,54.57723242292959,0.036384821615286396,0.06,36.0,0.6,0.95,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,61.64016838354401,0.03424453799085778,0.06,36.0,0.6,0.95,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,13.247229170147618,0.011039357641789682,0.06,50.0,0.6,0.98,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,59.81951922144782,0.03987967948096521,0.06,63.0,0.7,0.85,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,93.06854371067993,0.03102284790355998,0.06,54.0,0.6,0.9,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,72.99493624367055,0.0486632908291137,0.06,54.0,0.6,0.9,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,85.45645603063976,0.028485485343546585,0.06,27.0,0.7,0.85,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,367.8313966244321,0.17515780791639624,0.06,72.0,0.7,0.98,0.85,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,45.98680983351244,0.03832234152792703,0.06,27.0,0.6,0.9,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,63.082043667369604,0.052568369722808005,0.06,50.0,0.7,0.9,0.8,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,27.035161571729834,0.009011720523909944,0.06,50.0,0.6,0.9,0.8,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,76.40812539210145,0.06367343782675121,0.06,45.0,0.6,0.95,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,151.6926018813778,0.05618244514125104,0.06,45.0,0.7,0.95,0.9,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,16.545518881898655,0.013787932401582213,0.06,27.0,0.6,0.85,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,104.5584873786651,0.0348528291262217,0.06,63.0,0.65,0.85,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,24.27081630102046,0.013483786833900255,0.06,63.0,0.6,0.95,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,114.96702458378108,0.06387056921321171,0.06,27.0,0.7,0.9,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,191.42246150863303,0.10634581194924057,0.06,72.0,0.7,0.85,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,174.36665395206802,0.09687036330670445,0.06,63.0,0.65,0.9,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,40.0,147.61198218164486,0.061504992575685355,0.06,45.0,0.65,0.9,0.8,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,56.30072397312736,0.03127817998507076,0.06,50.0,0.6,0.98,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,55.174709493664814,0.04597892457805401,0.06,27.0,0.7,0.98,0.85,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,107.30255627819568,0.059612531265664265,0.06,36.0,0.7,0.9,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,35.0,36.164935634503,0.017221397921191907,0.06,27.0,0.65,0.98,0.8,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,107.63373700744938,0.03587791233581646,0.06,50.0,0.65,0.98,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,155.78741504093597,0.12982284586744663,0.06,72.0,0.7,0.98,0.9,sweep,25.0,7.0,40.0,0.85,0.85,0.85,0.9
sweep,45.0,34.49010737513433,0.012774113842642343,0.06,54.0,0.7,0.9,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,54.28998383122996,0.03619332255415331,0.06,63.0,0.6,0.9,0.85,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,30.0,191.61170763963514,0.1064509486886862,0.06,45.0,0.7,0.9,0.9,sweep,25.0,10.0,40.0,0.85,0.85,0.85,0.9
sweep,20.0,78.1316169422992,0.06510968078524934,0.06,72.0,0.6,0.85,0.85,sweep,25.0,5.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,83.45754377192998,0.02781918125730999,0.06,36.0,0.7,0.98,0.9,sweep,25.0,3.0,40.0,0.85,0.85,0.85,0.9
sweep,50.0,17.792515709394692,0.005930838569798231,0.06,27.0,0.65,0.9,0.9,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
sweep,25.0,16.890217191938213,0.011260144794625475,0.06,54.0,0.6,0.98,0.85,sweep,25.0,1.0,40.0,0.85,0.85,0.85,0.9
kleene_fixed_point,,596.6907282,0.331494849,,,,0.98,,kleene,,,,,,,
